t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
8.700000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,3.861834639183935991e+01,1.453799124801872367e+01,-3.156337639858084465e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.968579530879691930e+01,5.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.838167486516829285e+01,1.477171735082950121e+01,-3.153392215997794512e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.979388082982894304e+01,5.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.814615453378737442e+01,1.500343036949569253e+01,-3.149584903283066950e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.990143454355452235e+01,5.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.791179302027446596e+01,1.523317646443629059e+01,-3.144969484710756102e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.000845326644861899e+01,5.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.767859726158896905e+01,1.546099932069114757e+01,-3.139596582280117509e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.011493411514576479e+01,5.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,3.744657354063708254e+01,1.568694031025176017e+01,-3.133513850888841823e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.022087449257933400e+01,5.000000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.721572751647460109e+01,1.591103864332764317e+01,-3.126766159802243816e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.032627207471950470e+01,5.000000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,3.698606425320508606e+01,1.613333150931429216e+01,-3.119395762519378668e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.043112479788407398e+01,5.000000000000000000e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.675758824762988297e+01,1.635385420817330981e+01,-3.111442455803191898e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.053543084659781215e+01,5.000000000000000000e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.653030345570280701e+01,1.657264027288788810e+01,-3.102943728590695560e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.063918864197682268e+01,5.000000000000000000e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.630421331784079086e+01,1.678972158360941336e+01,-3.093934901450203778e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.074239683061536965e+01,5.000000000000000000e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.607932078313974955e+01,1.700512847406779926e+01,-3.084449257207550144e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.084505427395381361e+01,5.000000000000000000e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.585562833254199688e+01,1.721888983077969471e+01,-3.074518163321692477e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.094716003810692229e+01,5.000000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.563313800100058160e+01,1.743103318554979353e+01,-3.064171186550374681e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.104871338413295945e+01,5.000000000000000000e+01
1.010000000000000000e+02,1.000000000000000000e+00,4.999999999999999289e+01,3.541185139868307630e+01,1.764158480172757137e+01,-3.053436200410648116e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.114971375872463710e+01,5.000000000000000000e+01
1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.519176973125622254e+01,1.785056975464855000e+01,-3.042339485904773877e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.125016078530392605e+01,5.000000000000000000e+01
1.030000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.497289381929042662e+01,1.805801200666022766e+01,-3.030905825950655164e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.135005425550330216e+01,5.000000000000000000e+01
1.040000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.475522411682236168e+01,1.826393447710373863e+01,-3.019158593926098533e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.144939412101707177e+01,5.000000000000000000e+01
1.050000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.453876072911100437e+01,1.846835910759847010e+01,-3.007119836709475358e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.154818048580681733e+01,5.000000000000000000e+01
1.060000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.432350342962217127e+01,1.867130692295095074e+01,-2.994810352573122891e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.164641359864572934e+01,5.000000000000000000e+01
1.070000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.410945167627451724e+01,1.887279808798762915e+01,-2.982249764262146385e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.174409384598758521e+01,5.000000000000000000e+01
